"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"AUCrashHandlerService","1409","0","420745953280","2916352","0","0","/System/Library/Frameworks/AudioToolbox.framework/XPCServices/AUCrashHandlerService.xpc/Contents/MacOS/AUCrashHandlerService","",,,"0.0786166",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2260","0",,"False","10/09/2025 11:53:54 AM",,"1409",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1409",,"System.Diagnostics.ProcessThreadCollection","0","420745953280","-160841728","False",,,,"2916352","2916352",,"System.Diagnostics.ProcessModule (AUCrashHandlerService)","0","","True","AUCrashHandlerService","00:00:00.0222875","00:00:00.0786166","00:00:00.0563250",,
"audioaccessoryd","1","0","437200404480","14614528","0","0","/System/Library/CoreServices/audioaccessoryd","",,,"0.2704166",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2372","0",,"False","10/09/2025 11:53:07 AM",,"694",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437200404480","-886259712","False",,,,"14614528","14614528",,"System.Diagnostics.ProcessModule (audioaccessoryd)","0","","True","audioaccessoryd","00:00:00.1148041","00:00:00.2704166","00:00:00.1556083",,
"audioanalyticsd","632","0","0","0","0","0","/usr/libexec/audioanalyticsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2040","0",,"False",,,"632",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"632",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (audioanalyticsd)","0","","True","audioanalyticsd",,,,,
"audioclocksyncd","522","0","0","0","0","0","/usr/libexec/audioclocksyncd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2364","0",,"False",,,"522",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"522",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (audioclocksyncd)","0","","True","audioclocksyncd",,,,,
"AudioComponentRegistrar","428","0","0","0","0","0","/System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2500","0",,"False",,,"428",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"428",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AudioComponentRegistrar)","0","","True","AudioComponentRegistrar",,,,,
"AudioComponentRegistrar","1","0","437196783616","6701056","0","0","/System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar","",,,"0.1270541",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1008","0",,"False","10/09/2025 11:53:14 AM",,"885",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437196783616","-889880576","False",,,,"6701056","6701056",,"System.Diagnostics.ProcessModule (AudioComponentRegistrar)","0","","True","AudioComponentRegistrar","00:00:00.0370541","00:00:00.1270541","00:00:00.0899958",,
"audiomxd","633","0","0","0","0","0","/usr/libexec/audiomxd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1444","0",,"False",,,"633",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"633",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (audiomxd)","0","","True","audiomxd",,,,,
"AudiovisualThumbnailExtension","1503","0","437216624640","6995968","0","0","/System/Library/ExtensionKit/Extensions/AudiovisualThumbnailExtension.appex/Contents/MacOS/AudiovisualThumbnailExtension","",,,"0.2610708",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1404","0",,"False","10/09/2025 11:54:04 AM",,"1503",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1503",,"System.Diagnostics.ProcessThreadCollection","0","437216624640","-870039552","False",,,,"6995968","6995968",,"System.Diagnostics.ProcessModule (AudiovisualThumbnailExtension)","0","","True","AudiovisualThumbnailExtension","00:00:00.0735000","00:00:00.2610708","00:00:00.1875708",,
"auditd","367","0","0","0","0","0","/usr/sbin/auditd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1928","0",,"False",,,"367",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"367",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (auditd)","0","","True","auditd",,,,,
"authd","440","0","0","0","0","0","/System/Library/Frameworks/Security.framework/Versions/A/XPCServices/authd.xpc/Contents/MacOS/authd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1836","0",,"False",,,"440",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"440",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (authd)","0","","True","authd",,,,,
"autofsd","372","0","0","0","0","0","/usr/libexec/autofsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1796","0",,"False",,,"372",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"372",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (autofsd)","0","","True","autofsd",,,,,
"automountd","849","0","0","0","0","0","/usr/libexec/automountd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2284","0",,"False",,,"849",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"849",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (automountd)","0","","True","automountd",,,,,
"avconferenced","1","0","437153923072","9109504","0","0","/usr/libexec/avconferenced","",,,"0.1606208",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1784","0",,"False","10/09/2025 11:53:24 AM",,"986",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437153923072","-932741120","False",,,,"9109504","9109504",,"System.Diagnostics.ProcessModule (avconferenced)","0","","True","avconferenced","00:00:00.0696291","00:00:00.1606208","00:00:00.0909875",,
"awdd","775","0","0","0","0","0","/System/Library/PrivateFrameworks/WirelessDiagnostics.framework/Support/awdd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1748","0",,"False",,,"775",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"775",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (awdd)","0","","True","awdd",,,,,
"axassetsd","1","0","437199044608","10731520","0","0","/System/Library/PrivateFrameworks/AXAssetLoader.framework/Support/axassetsd","",,,"2.2117875",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2184","0",,"False","10/09/2025 11:53:14 AM",,"854",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437199044608","-887619584","False",,,,"10731520","10731520",,"System.Diagnostics.ProcessModule (axassetsd)","0","","True","axassetsd","00:00:00.5167375","00:00:02.2117875","00:00:01.6950458",,
"BackgroundTaskManagementAgent","1","0","437216280576","12730368","0","0","/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Support/BackgroundTaskManagementAgent.app/Contents/MacOS/BackgroundTaskManagementAgent","",,,"0.1799833",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1720","0",,"False","10/09/2025 11:53:40 AM",,"1391",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437216280576","-870383616","False",,,,"12730368","12730368",,"System.Diagnostics.ProcessModule (BackgroundTaskManagementAgent)","0","","True","BackgroundTaskManagementAgent","00:00:00.0861666","00:00:00.1799833","00:00:00.0938125",,
"backgroundtaskmanagementd","433","0","0","0","0","0","/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/Resources/backgroundtaskmanagementd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1680","0",,"False",,,"433",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"433",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (backgroundtaskmanagementd)","0","","True","backgroundtaskmanagementd",,,,,
"BackgroundTaskManagementSubscriber","3328","0","0","0","0","0","/System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/BackgroundTaskManagementSubscriber.xpc/Contents/MacOS/BackgroundTaskManagementSubscriber","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2524","0",,"False",,,"3328",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3328",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (BackgroundTaskManagementSubscriber)","0","","True","BackgroundTaskManagementSubscriber",,,,,
"backupd","526","0","0","0","0","0","/System/Library/CoreServices/TimeMachine/backupd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2428","0",,"False",,,"526",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"526",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (backupd)","0","","True","backupd",,,,,
"backupd-helper","408","0","0","0","0","0","/System/Library/CoreServices/TimeMachine/backupd-helper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1624","0",,"False",,,"408",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"408",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (backupd-helper)","0","","True","backupd-helper",,,,,
"BatteriesAvocadoWidgetExtension","791","0","437240561664","33062912","0","0","/System/Library/CoreServices/Batteries.app/Contents/PlugIns/BatteriesAvocadoWidgetExtension.appex/Contents/MacOS/BatteriesAvocadoWidgetExtension","",,,"0.27385",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1224","0",,"False","10/09/2025 11:53:11 AM",,"791",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"791",,"System.Diagnostics.ProcessThreadCollection","0","437240561664","-846102528","False",,,,"33062912","33062912",,"System.Diagnostics.ProcessModule (BatteriesAvocadoWidgetExtension)","0","","True","BatteriesAvocadoWidgetExtension","00:00:00.1394250","00:00:00.2738500","00:00:00.1344208",,
"BiomeAgent","1","0","437198684160","14090240","0","0","/System/Library/PrivateFrameworks/BiomeStreams.framework/Support/BiomeAgent","",,,"2.1020708",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1184","0",,"False","10/09/2025 11:53:12 AM",,"812",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437198684160","-887980032","False",,,,"14090240","14090240",,"System.Diagnostics.ProcessModule (BiomeAgent)","0","","True","BiomeAgent","00:00:01.0989708","00:00:02.1020708","00:00:01.0030958",,
"biomed","442","0","0","0","0","0","/System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1588","0",,"False",,,"442",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"442",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (biomed)","0","","True","biomed",,,,,
"biometrickitd","509","0","0","0","0","0","/usr/libexec/biometrickitd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1548","0",,"False",,,"509",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"509",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (biometrickitd)","0","","True","biometrickitd",,,,,
"bird","1","0","437207777280","12156928","0","0","/System/Library/PrivateFrameworks/iCloudDriveCore.framework/Versions/A/Support/bird","",,,"0.2535291",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1124","0",,"False","10/09/2025 11:53:10 AM",,"770",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437207777280","-878886912","False",,,,"12156928","12156928",,"System.Diagnostics.ProcessModule (bird)","0","","True","bird","00:00:00.0896791","00:00:00.2535291","00:00:00.1638458",,
"bluetoothd","384","0","0","0","0","0","/usr/sbin/bluetoothd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2132","0",,"False",,,"384",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"384",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (bluetoothd)","0","","True","bluetoothd",,,,,
"bluetoothuserd","1","0","437198061568","7913472","0","0","/usr/libexec/bluetoothuserd","",,,"0.0970291",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2408","0",,"False","10/09/2025 11:53:22 AM",,"965",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437198061568","-888602624","False",,,,"7913472","7913472",,"System.Diagnostics.ProcessModule (bluetoothuserd)","0","","True","bluetoothuserd","00:00:00.0312875","00:00:00.0970291","00:00:00.0657375",,
"bootinstalld","555","0","0","0","0","0","/usr/libexec/bootinstalld","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2108","0",,"False",,,"555",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"555",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (bootinstalld)","0","","True","bootinstalld",,,,,
"calaccessd","1","0","437214232576","15089664","0","0","/System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd","",,,"0.4778583",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","764","0",,"False","10/09/2025 11:53:08 AM",,"741",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437214232576","-872431616","False",,,,"15089664","15089664",,"System.Diagnostics.ProcessModule (calaccessd)","0","","True","calaccessd","00:00:00.1917000","00:00:00.4778583","00:00:00.2861541",,
"CalendarIntentsExtension","1393","0","437207580672","8503296","0","0","/System/Applications/Calendar.app/Contents/Extensions/CalendarIntentsExtension.appex/Contents/MacOS/CalendarIntentsExtension","",,,"0.0684375",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1348","0",,"False","10/09/2025 11:53:42 AM",,"1393",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1393",,"System.Diagnostics.ProcessThreadCollection","0","437207580672","-879083520","False",,,,"8503296","8503296",,"System.Diagnostics.ProcessModule (CalendarIntentsExtension)","0","","True","CalendarIntentsExtension","00:00:00.0301625","00:00:00.0684375","00:00:00.0382708",,
"CalendarWidgetExtension","776","0","437251571712","13746176","0","0","/System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension","",,,"0.3035375",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1984","0",,"False","10/09/2025 11:53:10 AM",,"776",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"776",,"System.Diagnostics.ProcessThreadCollection","0","437251571712","-835092480","False",,,,"13746176","13746176",,"System.Diagnostics.ProcessModule (CalendarWidgetExtension)","0","","True","CalendarWidgetExtension","00:00:00.0550208","00:00:00.3035375","00:00:00.2485125",,
"CallHistoryPluginHelper","1","0","437203075072","8208384","0","0","/System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper","",,,"0.1138458",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2380","0",,"False","10/09/2025 11:53:16 AM",,"913",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437203075072","-883589120","False",,,,"8208384","8208384",,"System.Diagnostics.ProcessModule (CallHistoryPluginHelper)","0","","True","CallHistoryPluginHelper","00:00:00.0450541","00:00:00.1138458","00:00:00.0687916",,
"CallHistorySyncHelper","1","0","437202632704","8355840","0","0","/System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistorySyncHelper","",,,"0.0993083",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1644","0",,"False","10/09/2025 11:53:28 AM",,"1112",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437202632704","-884031488","False",,,,"8355840","8355840",,"System.Diagnostics.ProcessModule (CallHistorySyncHelper)","0","","True","CallHistorySyncHelper","00:00:00.0482708","00:00:00.0993083","00:00:00.0510375",,
"callservicesd","1","0","437214593024","16498688","0","0","/System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd","",,,"0.5433708",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1916","0",,"False","10/09/2025 11:53:08 AM",,"709",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437214593024","-872071168","False",,,,"16498688","16498688",,"System.Diagnostics.ProcessModule (callservicesd)","0","","True","callservicesd","00:00:00.2116750","00:00:00.5433708","00:00:00.3316916",,
